review_id,review_comment_message,review_score,sentimento_predito
2e3ca02ab8955f97116dd77c65ac0597,chegar antes prazo chegar antes prazo percebi ziper parte pequeno vez nao abrir feixe segundo diante abrir feixe abrir novamente entror contato loja,5,negativo
76a05fae43e7c548cf4ab37b2a0e1f07,recomendar bom produto hoje pedido recebi dentro prazo atender expectativa,3,positivo
6bccb495126cf04a3464e3b33de2990e,produto entregar demorar,2,negativo
daefe97009a79518f936fa8b80ee28aa,detalhe produto acompanhamento entregar deixar desejar,3,negativo
c5efc0219f2949a8f81d5e8b39b9ca0c,recebi corretamente produto,3,positivo
5941bec34ba887abaf4a70ae854fd5f6,certo derramar pouquinho produto embalagem pouco sujo nao saber certo,5,positivo
d5beba40e2ba82d7d9e475929880b043,excelente chegar bem antes propor,5,positivo
5815508053251a95e1b248544e4d891b,entregar prazo,5,positivo
b8238c6515192f8129081e17dc57d169,custo beneficio simples usar rapido,5,positivo
59daea79a641636b8e6f530e2f45c433,entregar antes prazo bem embalar ainda embalagem reciclar mostrar preocupacao meio ambiente,5,positivo
3e707ac204f900b061516dfe6d4342ec,otimo produto bom qualidade indico comprar hein,5,positivo
0661029d168b45de085b9ddaabe9087c,excelente lindo,5,positivo
b0e2831ef40a26224341cd7bb2191497,recebi produto correto porem muito fraco comecar rachar ja montagem,1,negativo
f155379fdfa381779168d9af6dbf337e,eficiencia despacho entregar rapido,5,positivo
79dfaf76eae8b6111d803f7d5a8ff779,produto bem resolver,5,negativo
c0b096ea9c62d1fec3ae686b637cf821,gostar bastante chegar antes prever sugestao colocar mesmo vender separar colocar kit inclusive jogo lencol foto mostrar kit cobre leito,5,negativo
528785db65c6445df1d15acc64599f89,insatisfeito falta atencao cliente solicitar inicio cancelamento pedir nao atendir nao pretender comprar mais tao cedo aqui,2,negativo
7bdc0517fde07f3e9f9c28db23178eab,lindo amar,4,positivo
4f56d84270c0b1e5e7aa2171fb08fced,relogio euro produto entregar anuncio,5,positivo
370020f6c53f71b71e6e0edb678d410c,entregar muito antes prazo obrigar,5,positivo
96813c044224f5c1ea4226e2083b1f9a,recebi produto desejados,2,negativo
ea56517f21f9a2ccde6047f836c76fb9,entregar rapido prazo bebedouro muito bom,4,positivo
4c31a88bb03d04cf4fe4560169003ca5,comprar baratheon garantia receber bom produto,5,positivo
1a79ecb8526ce0e5238980399102f0fc,pelicular nao gel plastico capar plastico material pessimo jogar lixo,1,negativo
d48179e9e924bb1aa8b025ec44b3a24a,otimo atendimentotudo,5,positivo
dacb093c1f5c314ce3f0138a9f52fc71,entregar bem rapido gostar bastante produto correto,5,positivo
132d34e8ff48d164c0512b8c63dfceb0,apesar prazo entregar dia uteis produto entregar dia util,5,positivo
42dbe1261ffa4f8bf21d8d8185b13ff1,gostar muito parabens compromisso consumidor,5,positivo
c8f6dbea64d0e87fa594c890dde5d3da,otimo compra entregar dentro prazo gostar,3,negativo
92b49c890c2069c32f316cfcbae8ffd4,produto entregar antes prazo produto otimo coforme especificar,5,positivo
b1e5e71d988e17bfbdcbc4b252b5d6e6,produto receber antes prazo prever,5,positivo
1f57ecb3f93be658c338ed216bab4096,nao recomendar nao entregar prazo nao consigo falar muito ruim targaryen,1,negativo
9ddfa5f9bf1fdfce13da54297c0e3c77,excelente comentario excelente atendimento,5,positivo
6a93d3a3e9d5efd857f9fccc98eb171b,super recomendar satisfeito,5,positivo
c74d80686fb27fa6299b68d15cc3f800,paguei frete receber dia prazo maximo dia hoje dia nada fiquei chatear presente nao chegar nunca,2,negativo
39a4b75d76363f47e3e72a3d21e7c43f,chegar mais rapido prazo pincel otimos igual foto,5,positivo
8c05ccf0a2923770d631bfa53550b5e7,toalha nao bom muito inferior,3,negativo
fb352faa968c4eb9719c4551720ba89a,produto nao chegar dentro prazo nao recomendar loja,1,negativo
4a96759784e9f1085af081331a9c3022,pedir cadeira entregar apenas,1,negativo
c12f989b3acb00a097db7de4e2e4939c,recomendar antes prazo,5,positivo
15c8f3b3ff412d0f8d6b72053335fd0b,nao recebi produto nao ter reembolso,1,negativo
6259c4c59dff3e2f40ea6221154f6cd4,muito satisfeito produto comprar filha chegar antes prazo prever muito bom msm loja,5,positivo
a53bd8ba9c9634b500a0085714b18bc5,recomendar compra,5,positivo
4cc1916fe1f6597577e86cc5d6acb125,chegar bem antes prazo,5,positivo
8238f8d66b691ca40a27ed7139fb0da1,ainda nao recebi produto prazo entregar passar desdo dia,1,negativo
bda838e6a61fccb1ceb29afcb61c8bef,bom loja vez comprar agora trocar ml lannistercom,5,negativo
8f9916a19f1b3f741dd3489a30ac37df,bom produto recomendar cartucho grande capacidade este cumprir prometer momento entregar dentro prazo,5,positivo
21ce70c1fdc9f840ad7aff98de6c2703,gostar muito compra voces so gostar saber valor mesmo frete benevidesquar colocar venda carinho mundar valor frete ter frete mim pata compra,5,positivo
3547ade529a1b5a5e093456476b22c58,produto errar pedir carteira vir defeito vir errar n pedir pedir reembolso crer correrar bem,2,negativo
0edb0d69a5dd75e1aa20cd8d203850ac,bom bom,5,positivo
574b50d33e9b363d87967377b63112c7,vir prazo combinar super bem embalar,5,positivo
398995c20783f91f6657ab5c9f14c262,escolher modelo nao haver mais,5,negativo
ebd3c6f3c54ee7cbdecefd57d5d57d1e,super recomendo satisfeito,5,positivo
56414e2c45b6fea37aceaba17a789aab,otimo otimo produto entregar antes prever certamente procurar loja futuro compra,5,positivo
50297bd5c4f526d0dcbba72b5c91800b,recebi produto prazo muito pequeno estimar otimo,5,positivo
9e43fa28ac541a25536570cfa1af09a6,muito bem embalar,5,positivo
beb0824cc68f7ab06078a88d09ae1a45,lindo boneca carinha queridaamei,5,positivo
4a812193dda460d6ca601031b16aeafa,achar absurdo comprar produto dizer disponivel nao recebelo verifiquar favor nao primeira vez acontecer exijo resposta convincente aguardo contato urgente,1,negativo
6b53b5ee362ec284dcaca9a653645b58,ja ter problema Maquina nespresso comprar depois dizer parceiro nao ter agora conjunto lencol nao receber ainda ter produto comprar,1,negativo
55df61f6c8a6fc523c0362cd4d10983c,achar q demorar muito,3,positivo
75b2a12fd743171a0213b74dfa69db7d,aguardo recebimento encomenda urgenciar momento insatisfeito empresa,3,negativo
f1be3ce312e367bb52cbd66d1374d9c0,otimo produto dentro prazo otimo produto,5,positivo
06e6300487c6f734ad5721d4db38e1f9,bom olhar comprar produto entregar so nao saber acontecer sempre entregar correto,4,negativo
7bbfa0c95e3b818b1279c8085619da28,correto antes prazo entregar,5,positivo
b9019922f0d30bb0d9dfe588cad9f0b0,recomendar produto entregar dentro prazo perfeito condicoesnota,5,positivo
acd9c7550190bae9ca83d0ab1a0f54e2,nao dar nota total causa entregar demorar problema ser causa Correios nao causar lojar produto original vir muito bem embalar excelente produto,4,positivo
f3a80a4c2cdd577d087958626b324741,terceirizacao entrega comprometer nome loja demorar efetivacao entregar,3,positivo
67c8af33d8a8db78f4381b03d741de18,gostar produto parecer defeito mesmo uso constante atrasar muito entrar solicitacao trocar produto,5,positivo
3f59375f07325f7dfd594f20632121aa,produto bom,5,positivo
fd3d39858d9037a156fbdb09bb023025,entregar bem rapido produto descricao,5,positivo
860a33973b3face3d5c8f9b7e0e82325,avaliacaor boa primeiro entrega nao ninguem casa assim falar correio achar dificil nao nunquem bem aquario dia retorno mais ainda nao chegar,4,negativo
f9ce483b0dbd865de8dfa2ecc636485e,recebi produto antes prazo produto excelente atender expectativa,5,positivo
7c59ac5939aa88b1057f3307d7f8f7cc,excelente recebi dia,5,positivo
46b3e714554e940eca90181fe64a7ff6,bom,4,positivo
d0b2f826b8719403796aae986b49adad,entregar dentro prazo satisfazer,4,positivo
47fef4396d22f203788d6fe7c9d9c583,loja entregar otimo ja produto nao bom quanto aparentar uso,3,negativo
c704d975264691e34033610f6855e0ca,produto vir bem embalar conferir descricao anuncio vir junto problema usar ir ver resultado,5,positivo
d9c3dee4b33449dc0ba40104991f794a,devolucaar nao efetuar soliciteer devolucao agora nao entrar contato,1,negativo
b4e7ca69d6debcdc6884813c12366510,bom,4,positivo
eb189f129a9d5c3a88293b715ff3e545,gostar muito,5,positivo
47c33a7d434a10b35907a00dffe922e4,muito bom poder comprar recomer muito,5,positivo
9ee9dcb77baf4a136455d28639cc03f3,super recomendo adorar,5,positivo
e1ef995c026124e0cae421b65151347a,super recomendar pedir chegar antes prazomeu filho amar mochilaobrigar,5,positivo
630e7144e10763a00c69657ef00f6141,mause barato mause barato bom otimo recomender,5,positivo
fc6104bdd818d947edb612c4156b3c70,preco bom entregar rapir,5,positivo
a2c941a988c08a0b0bb2b30aa639bd70,produto perfeito entregar muuuuito rapido,4,positivo
6deb5ffa81198fe2a7dea35f6f7b0d33,comprar produto marco praticamento quase junho ainda nao chegar,1,negativo
d907d8efa369884f251224667fca2d28,produto vir errar,1,negativo
2603153dd0b29d731cdba23b9a350834,vir faltar peca produto vir faltar peca solicito urgenciar realizei pagamento gostar contato urgencio,1,negativo
6152786842cd548280136c4bd978fed3,otimo recomendar preco bom qualidade vir prasso certo,5,positivo
0b4fb8419afb77330ab056dc21d114e0,rede azul rede lindo nao vir parafuso material otimo,5,positivo
d420f8d57b0972fec5a66d8104570e08,paguar produto entregar recorrer justico,1,negativo
95522899f02be1acb00c4d43823b9e5e,recebi produto diferente comprar nao caber celular pequeno nao compativel Saidas audio botoes lateral sair fone diferente,1,negativo
a2ec8bbd4b0ce53a065e4d278165cb5e,lindo maaaal sensacional ter medo coisa muito lindo recomer,5,positivo
9e8c308d3b20c45458020d76e8416d94,nao recebi produto ainda,1,negativo
4a98171e8469ebc3336c328c9d3dc1d5,ador produto entregar antes prazo super jndico,5,positivo
effa296fe128a8d8d2f738d9fa338360,super recomendo recomendo loja hoje comprar recebi perfeito condicoe dentro prazo,5,positivo
1e74c6487f27e5412aa2a4d9747828f8,atendimento entregar excelente super dico estao parabens loja virtual,5,positivo
2f12be2149ce7262554400a7c248c741,produto entregar antes prazo problema recomender,5,positivo
9a85a070a66237ad2521efbe81ec4b59,pedir chegar antes prever entregar corretamente,5,positivo
e3bd6c69ad1f4e5f8ccf7931743468c5,modelooriginal recebi modelo relogio diferente comprar modelo casio comprar a por surpresa recebi ter duvida originalidade produto,1,negativo
4dc17bb162851af409788da88c2aae62,nota fiscal vir lacrar durex rasgar hora retirar,4,negativo
da04618688ad2867cb3f56135457c1cf,nao comprar mais cobrase valor creditar nfiscal vir valor preciso fechar contabilidade empresa nao consigo fechar valor nao compro mais bw,1,negativo
f279af5cb501bb7e7009a940b402e537,receber mais nao funcionar,3,negativo
feab7d3c9c842338f50d9d05337f2d5f,entregar bem rapido,4,positivo
fa913fb64ef9de88f431dc93f578fb62,exatamente como querer produto vir ate antes prazo chegar certinho,5,positivo
91a6b372f3de95a3d765b016fe876fc7,muito bom produto,5,positivo
26d1d643bcb0590a7eb9ca8424eba623,bom entregar antes prazo excelente,5,positivo
d7b8abaaacfd0ef6700507a24f8a1fd9,dentro esperar,5,positivo
3c8d4129079f4d83d978981a9c5faaa9,bom produto entregar rapido apenas ressalvar nao vir cor escolhi fora certo,4,positivo
a87aff6e4e538c6e3b4ff2ab6cfd13d1,recebi atraso entregar produto chegar ok,4,negativo
5d00ea63f1fa534d3b048abec956ef0d,otimo produto produto qualdade,5,positivo
5802dd44ce7360f9a65d66fdc28c60ac,Amanha maximo darde precisar melhorar entrega cliente,3,negativo
d252608b6b79a16a07c47d5567ee2642,alem bonito bem acabar entregar prazo,5,positivo
4cbd68a6d3d19b6727b1e3fe8a23de78,otimo produto recomendar,5,positivo
cb75e3d00164a582f43875e1c575d3b3,entregar super rapido,5,positivo
497f57ace6444775d1eb51c3a3c6dc3d,pneu muito bom entregar dentro prazo vir bem embalar ok,5,positivo
b4a2dd018cc4de4690146e40ed71e16c,maravilha,5,positivo
eb95b652760dbb3dbc42cd89e7bb840d,produto violar entrar contato Baratheon atendente reenviar quitequero salientar ainda unico produto entregar fixador cacho,4,negativo
1a9c18a18b0c077b1efd193d13736da5,produto nao chegar,1,negativo
884d29b02b3be37d94941c49794f79ad,faltar arandela comprar junto tentar contato telefonico ate momento nao conseguir passar email ontem nao ter retorno pedir nao entregar,3,negativo
c59ce30d7fae1625b55a859176065a0f,produto nao entregar,1,negativo
b62a8529de0b68f02b681d22a8e452c5,super rapido entregar otimo consevacao,5,positivo
61d37d0493b0a3f3bacd45fd91c21a76,funcionar perfeitamente ar portatil springer btus,5,positivo
3b414288c372edf633fc654aff5aa11f,boneca nao vir acordo especificacoes ver quiosque,1,negativo
8e6867391ed88ac3c579b4e73ff72ce9,nao recomender nem perguntar cor ursinho hora comprar cliquei vir azul agora dinheiro pôr fora pois graver menina,1,negativo
d21ea72ffbe4c167070b267d6d20c69d,comprar receber apenas atendente segundo estar chegar agora nao recebi rastreamento segundo grelha,1,negativo
4caa848f0e381f357f919c9fc94dac3c,recebi produto descrever antes prever,5,positivo
b023315ca6aefa819c077fe0b3e31abd,amar comprar,5,positivo
a13a58c392fc6ff0ddfd113576855430,favor gostar saber entregar,1,negativo
a85ddf5dee2c3daccb578d96422a5f84,comprar mais voce mais ver quanto mais produto frete dobro triplico,3,negativo
ad5b887e12660a77a4e7f0b5130f36f3,perfeito otimo produto entregar rapido superar expectativa,5,positivo
48b59eaf14d7413f9bebc31a061d54fa,super recomendo show bola entregar antes prazo prever,5,positivo
99db72e3d692d14853e108bf9a3fd7e1,produto chegar rapido ate presente momento nada reclamar,5,positivo
739d388965b6e2284700a73d0369497c,bonito so fotor funcoes meramente ilustrativo nao funcionar apenas hora,1,negativo
8d7bb3c270a9e5568350463dff04a462,produto vir cor errar produto descrito preto chegar branco,1,negativo
747e8c48ec69d0b01b84f102168d14e3,nao ter problema resolver relacao nota fiscal nao vir contar valor frete pagar solucao agora,3,negativo
818da5f0e89be84a2158909862d228ec,entregar rapido bom produto facil montagem,4,positivo
e728dea49ad2c9598940b8af89857616,produto corresponder exatamente apresentar anuncio cor tamanho textura muito satisfeita recomer,5,positivo
d266ab294a1fa257804bea470618c8c5,perfeito ador produto chegar bem antes prazo menos semana bem embalar entregador chamar alto possibilitar ouvir atender mto bom recomer muito,5,positivo
901bca3d318d8b738e31ae94132f1c17,excelente produto excelente,5,positivo
e6465a10223474ad14cb39f521d48e1b,prezar recebi produto comprar perfeito estado dentro prazo recomendo empresa,5,positivo
a015cc06c920a479526c8b5f48ef99de,pequeno imaginar foto demonstrar grande ficar bonitinho,5,positivo
bcc495c8a87c63a7372b0b0d188f3c2c,otimo chegar antes prever,5,positivo
97bcebfc73a72905795476815cb5a2aa,relogio otimo como descricao,5,positivo
07988b8e7abb398e7f405a3c5bd7435f,tapete vir correto todo dobrar coloquei esticar ver desamassar caso nao desamasse devolverei dia,4,positivo
843d96363eaffa160494e9922e553c5a,pedir entregar separar comprar item entregar pacote data diferente ainda ficar faltar item,2,negativo
e01205c76eeab0abed310684f222d993,demoradaenrrolacao total,1,negativo
766fc608e4f2683020fb0a121d9db23e,termica alem lindo super espacosar produto acordo anunciar entregar super rapida entregar bem antes prazo,5,positivo
5e42e512f2d8e0c372026b118ecf82a9,nao muito satisfeito produto quantia ilustracoes pensar produto diferente quando recebi nao esperar coloquem ilustracoes,3,negativo
fe2b23ad0ceab842bfd6243e89401290,nao entender pedir ainda nao chegar sempre comprar nunca acontecer,1,negativo
23e8f3f8046feb595f1dce942b339e08,sempre comprir voce nao ter problema contrario recebi mercadoria antes prazo,4,positivo
3620d6e5d561991af5ff9f6a8bdcc3c4,exelente atender expectiva,5,positivo
22596996f7a815c6fe656e6dfed65863,recebi apenas unidade comprar,1,negativo
a7cafa076d1df41e75cf06a5e298564d,colocar pelicula lateral ficar protecao pergunta pelicula embalar incorretamente apesar constar pelicula modo mesmo pequeno tela,1,negativo
8ee741e7b81e3de17396b39e520fef84,empresa prestar otimo assistencia produto chegar otimo estado,5,positivo
4bed232702aac2934777e372687df14b,entregar prazo produto qualidade exatamente anunciar recomendar loja,5,positivo
e39d75b33c37e1e345777a99119c3ff2,muito bom entregar rapir produto anunciar,5,positivo
22591e74778cc4a43743c6b73075ce96,excelente super recomendo produto excelente,5,positivo
f4d6ba04099f78079c19d942bd9e3a84,dentro esperar,4,positivo
af278ff8bd6566d8298010a901f3118c,remediar nao original,1,negativo
207664b2823802ff0b9c63bb84469983,compra excelente,5,positivo
b161708957b572357b8775a548744c53,alterar transportadora correio transporte particular,4,positivo
78869498cf4fa18c659a978c8d2399cb,nao recebi produto empresa informar recebi,1,negativo
0fb11602f1f5e7658c459764873d6759,produto correto entregar prazo preco bom,4,positivo
0a1d2ff157c05ebd5a5c3470070d033b,verdade produto chegar dia apos data prever nao mesmo assim agradecar,3,negativo
0abd0d2a07b4b863447b881a36daea17,ainda nao recebi produto ja passar dia depois prazo prever nao recebi feedback empresa,2,negativo
bf5f3e0b1fad3c4e234a54864f6116cf,bom sempre confiei rede,4,positivo
9f9017f5d731a40b4276de96f82d5977,entregar rapido frete poder Gratis,5,positivo
8aebe5a43fc4c1e8800f766484a1057f,maravilhoso,5,positivo
1a54bf90516160758c362bd08e82d318,nao recebi produto ninguem posicao fazer muito triste,1,negativo
43b12af655f4a335ac3a8eb77739c877,bom recomendar,5,positivo
251274587786aaba13ff96273222562c,fiquei surpreso rapidez entregar,5,positivo
1419d214a1ef2050af7c3dd2233022fc,produto chegar tempo prever mesmo,5,positivo
90f6a28d675f8096708f727464d686c7,otimar entregar antes prazo previsto embalar certinho muito bom satisfeito,5,positivo
a0ba97ce98f76cf57bb2c5530513be70,dentro anunciar,3,negativo
32b70485afa119964adda314f8268076,bem atendir negociacao normal,4,positivo
